Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,71,27136.12796,24446.84644,37907.01308,50335.56793,40338.89343,40632.22878,19183.46207,35382.94509,45915.9764,51013.58259,18855.57018,15687.3433,23050.70814,22855.94056,64368.61096,65702.96273,23468.2474,14921.24745,9407.818583,24349.71254,45856.06871,45334.7573,52312.90901,29914.22042,74899.32876,3575.442083
,,,,,,,,72,25122.96089,22811.5757,35373.39527,46612.91154,39170.63925,38048.94921,17717.37626,32103.49636,41395.19465,46998.15554,18138.18963,15064.38383,21424.79117,21450.82526,60882.63828,62061.60338,20836.5851,13631.3359,8557.212958,22103.37359,43953.4646,42691.49207,49025.11033,27702.36286,67398.76532,3208.370049
,,,,,,,,73,23139.886,21002.85196,32566.06252,44125.45922,38927.75479,36043.52169,16446.83541,29843.98628,39389.07894,42426.86977,17259.27304,14274.90058,20057.65679,20415.79385,58555.31263,59318.04475,18764.76556,12723.58322,8338.543115,20412.6024,42324.66699,41124.59253,46783.42941,25094.45646,61311.26431,2922.535268
,,,,,,,,74,21248.09073,18958.51287,29390.76866,43322.37606,37368.07524,34772.44782,15661.64718,28103.97296,37122.16818,37653.90963,16265.9769,13452.31319,19064.65383,19918.3369,57243.18248,57812.34768,17691.23195,12179.93465,7919.258739,19004.62923,42281.53996,39976.001,45737.31165,22899.64405,56988.83773,2717.937741
,,,,,,,,75,20085.52938,17465.61395,27068.70342,43252.19401,36825.098,34151.45751,15229.44268,27253.52265,35916.49264,34384.97877,15766.31883,13052.05421,18554.10988,19963.46908,56836.90365,57075.04765,16746.12105,11908.11036,7667.487498,18318.69359,42502.18988,39656.00039,45653.06055,21527.00896,54850.69075,2623.66241
,,,,,,,,76,19341.24938,16286.53462,25234.91357,44576.62953,36894.35018,33930.75013,15078.02068,26815.25993,35305.63041,32162.54725,15568.66294,12859.44838,18256.20899,20276.38555,57359.54876,57461.25242,16567.53321,11723.5507,7615.327719,17937.61823,43988.568,40073.30526,46562.77178,20686.78383,53751.53076,2573.515957
,,,,,,,,77,18996.19234,15548.60742,24091.92809,47899.24824,37812.69432,34147.44465,15190.33368,27035.89563,35619.58752,31299.66188,15475.3533,12759.13285,18194.02093,20780.86307,58727.85574,58394.16267,16756.15407,11831.8792,7727.671859,17994.77953,46491.94167,41277.06931,48775.36601,20294.74562,54117.58313,2597.586254
,,,,,,,,78,18855.76215,15092.41601,23388.08966,53575.97337,39379.39945,35651.26448,16306.44415,27652.67268,36455.13471,30696.64547,16012.13455,13146.35081,18568.15234,22593.17096,63636.3059,63234.26153,17056.1415,12097.68523,7923.27103,18197.35117,52273.9726,44326.60491,53795.32708,20314.79872,55557.7234,2670.800075
,,,,,,,,79,19208.84377,15124.4998,23435.21275,57900.19018,49465.12646,40301.1677,19602.63024,30399.58707,40734.17952,31407.02087,19361.24822,15525.83529,20219.14515,26009.17577,76630.20638,76412.37112,17114.33304,13061.60825,8696.640059,19821.93559,61491.12164,49760.59646,64282.58242,21084.83798,61378.45749,2961.649501
,,,,,,,,80,20042.39725,15401.2225,23862.32838,59138.40203,68112.02885,43762.26072,22475.63697,35540.39874,48550.00633,32992.32191,23382.59262,18666.71468,23854.13781,27661.01368,84672.52091,81078.92861,18616.2768,14527.05209,10031.72978,23406.04961,60855.24868,52070.82031,65397.90644,22879.59094,72392.12077,3549.365928
,,,,,,,,81,22491.90098,16829.95384,26078.11601,56357.1877,70760.67385,43769.28323,22652.12883,36999.60299,53384.7452,37991.03694,24559.49806,19744.10352,25072.82326,26815.53745,82792.60355,77935.12139,21316.16367,15462.88994,10930.4829,24874.19257,54789.38172,50006.36496,60549.45652,25733.14788,77632.18548,3799.095263
,,,,,,,,82,25235.30504,19230.22248,29815.87904,52102.15035,66435.92535,41937.41197,21839.86515,34853.41942,51994.50701,46120.21984,23683.59145,19239.51638,24036.68987,25780.50604,79819.24441,74484.35661,23352.86762,15111.82536,10718.83456,24149.14656,50304.17056,47094.25909,56103.20529,27840.72929,75128.98901,3652.667621
,,,,,,,,83,26282.51303,21110.13213,32732.49725,48074.70336,61214.91312,40795.75288,21578.13574,33096.35698,50073.65122,51036.65976,23059.52054,18818.19114,23201.16313,24812.67144,77427.71667,72820.1651,23087.99578,14645.411,10349.70382,23517.36373,47236.13368,44894.38029,52707.08377,27966.0612,71685.08811,3446.064235
,,,,,,,,84,25615.46963,21322.68725,33049.3248,46697.13,59286.89226,40092.49891,21374.56842,31360.35523,49401.60245,49572.76469,22931.09437,18790.10279,22902.25921,24789.60388,76617.16533,71679.60709,22204.08633,14529.05817,10316.60242,22779.28093,46471.88258,44060.77368,51593.76573,27204.04318,69513.84599,3339.753755
,,,,,,,,85,25146.03156,21308.65059,33010.22267,45780.75297,58093.54671,39810.59539,21622.25871,31670.24809,49317.34559,46668.05172,22878.92124,18770.03968,22462.93063,24732.43645,76336.2812,71789.95131,22234.1854,14553.13117,10382.80522,23185.42704,46401.67579,43952.43492,51780.32173,26664.61464,69904.97043,3353.794762
,,,,,,,,86,24973.50305,21913.22954,33946.66866,45100.98969,56078.20789,39525.68223,21589.16648,31832.71619,49814.86229,47062.37027,22349.1633,18387.83749,22370.65156,24384.41717,75150.54891,70488.89261,22828.14044,14609.3015,10473.08176,23493.29582,45284.38482,43640.4594,51100.29503,27064.6741,70346.23904,3377.865059
,,,,,,,,87,25434.91653,22716.32694,35194.92912,46007.34072,55827.29419,39290.92983,21586.1581,31569.95914,49374.51989,47913.21538,22308.02679,18360.7523,22388.70616,24586.00759,75701.28243,70025.44688,23457.21107,14482.91826,10424.93427,23392.01,46662.44388,43889.2373,51961.86278,27707.37614,70011.27605,3359.812336
,,,,,,,,88,25818.09033,23304.86399,36108.31488,50457.88521,57859.69515,40680.38311,22509.73199,32271.9818,50090.7032,48648.67466,22890.9612,18774.0523,22953.41391,26442.44473,80850.49043,73526.36813,23602.68993,14610.30454,10707.80076,23721.94103,52759.40243,47090.24654,56722.04964,28055.29752,70753.40962,3402.938286
,,,,,,,,89,25722.79841,23567.55003,36515.37813,60686.41751,63882.62756,43915.75267,24403.00833,34743.10157,54365.73578,48507.20159,24186.2595,19675.88896,24015.62617,29281.76053,89675.26789,80026.64597,24622.04521,15664.50131,11609.5631,25385.63582,62952.4259,53514.33403,66305.61169,28434.30122,74783.99719,3624.585607
,,,,,,,,90,26896.39357,24243.31489,37571.13577,71203.69881,72432.76274,48771.31504,27438.4678,38537.03262,61320.93895,50019.2577,26289.23801,21186.64091,26131.02338,32221.37007,99540.31979,88348.60663,27848.66586,17317.51393,12935.62517,27584.84176,69626.08311,60504.19062,76796.87898,30050.58154,80741.12339,3946.525834
,,,,,,,,91,29575.60097,26074.09624,40420.57851,70612.1644,76008.78476,50385.48857,27015.28845,42450.30752,67815.73857,55472.49259,27030.69847,21819.63193,26983.60168,30250.59806,93781.19197,84157.53242,31894.9846,19403.84055,14238.61657,30309.53057,63634.43475,58672.46299,74910.25625,33051.5288,88232.66088,4336.665237
,,,,,,,,92,33513.66471,28330.99044,43939.77063,62760.79835,74762.24551,45704.48567,23928.68645,41042.25064,61675.01838,63497.32656,26048.43895,21100.36955,24574.31571,26301.03056,84523.05042,75434.32005,35594.16071,18482.04528,13234.54082,29611.56097,54330.0287,51722.73187,65215.3624,37011.01452,88051.13902,4293.539287
,,,,,,,,93,35713.40332,31517.31198,48893.71032,56189.75339,74236.3304,41685.60491,21927.10829,36160.18446,53286.44553,69135.17878,25605.97066,20709.13897,23318.51803,24876.85944,81090.24509,72269.44712,31113.412,16104.83659,11314.65973,26140.76672,50381.39803,46610.7472,57626.74592,37866.27948,78188.78565,3757.975172
,,,,,,,,94,31536.60826,28699.95404,44516.27647,50738.61341,45056.07096,39337.07774,19660.79233,34324.89664,49915.16807,61435.43186,20180.96838,16720.59331,22610.37652,22677.41771,68587.89185,65295.69224,25149.78229,15191.06565,10409.88818,24918.31709,44650.51777,43058.64011,51378.12305,33457.60419,73803.17743,3526.29856
,,,,,,,,95,27099.01427,24530.06378,38035.34829,45454.90774,39306.13265,36325.42521,17848.74236,32064.38367,43856.69863,50814.91829,18513.43484,15434.54816,20541.11883,20145.00075,61317.00552,59176.60352,23263.5737,14118.81414,9436.90769,23439.143,40096.10277,39034.05563,45712.23692,29646.51146,69375.44811,3293.619019
,,,,,,,,96,25014.62903,22852.68306,35436.56026,41696.15773,38003.38873,33968.87231,16454.85776,28971.4724,39544.5529,46729.25638,17615.45499,14660.11223,19226.14219,18504.19516,57311.3972,55611.482,20748.29448,12899.1155,8517.090051,21418.44077,37557.62571,36200.19443,41981.117,27273.2264,63192.67319,2987.725657
,,,,,,,,97,23005.47425,21012.87814,32580.09918,40132.10065,34856.93095,32462.04283,15577.41243,26732.0201,37337.82562,41696.42727,16010.12789,13332.93771,18135.84499,17100.08279,53432.18673,52390.43383,18572.13149,12132.79169,7956.372428,19858.03747,35683.10432,34763.70266,39795.60348,24781.62802,57670.7983,2726.964102
,,,,,,,,98,20975.25494,18960.51811,29392.77389,39189.65599,33543.14683,31657.46411,14981.75239,24899.74095,35447.06156,37012.76573,14999.77514,12481.25882,17583.17365,16610.64933,51928.45348,51043.23118,17407.29735,11616.22525,7568.183304,18579.42936,34858.67597,33866.89844,38482.69058,22676.05192,53682.33182,2542.425156
,,,,,,,,99,19805.67207,17453.58253,27049.65367,39350.0721,32888.7639,31048.51238,14559.57584,24002.15483,34310.59701,33615.40542,14457.97724,12039.87046,17187.97853,16375.96198,51252.32526,50122.35848,16308.68118,11313.30667,7368.571842,17953.66351,34686.16785,33705.39343,38227.93132,21310.43542,51779.8624,2458.179115
,,,,,,,,100,18931.99568,16328.64459,25299.08117,40779.7807,32662.94157,31022.42878,14403.13987,23702.29087,33651.588,31541.47046,14200.12158,11807.13842,17002.41737,16505.3409,51352.64102,50392.20026,16023.74329,11165.85955,7303.372119,17668.85982,35599.85912,34276.17822,38947.0746,20451.15984,50793.02533,2413.047308
,,,,,,,,101,18554.84032,15568.65979,24121.00404,44216.69588,33151.72146,31584.22938,14570.60658,23932.95546,34089.92429,30670.55824,14062.66544,11674.72192,17086.67217,16827.28381,52301.62811,51455.51732,16084.94474,11326.34621,7431.765421,17692.92774,37724.1161,35572.23085,40978.12778,20036.06055,51176.12671,2438.120534
,,,,,,,,102,18318.11514,15099.43434,23396.11062,50654.39495,34431.38132,33178.3386,15682.70587,24601.88277,35071.91793,30016.37073,14542.25692,12021.81367,17617.27678,18403.90141,56631.25634,56082.95277,16320.72081,11601.17962,7687.548952,17999.79368,43366.7364,38974.87057,46071.30706,20088.19863,52552.08246,2509.328497
,,,,,,,,103,18731.38113,15151.5705,23476.32012,54121.38815,44448.85981,36974.50555,18490.53095,27232.46197,39067.09737,30840.12525,17238.20312,13964.92557,19318.42125,21787.81223,68672.15709,66104.21445,16383.92886,12568.11176,8441.859601,19646.44036,50312.19419,44314.56727,53598.74119,20879.29365,58337.71563,2797.169136
,,,,,,,,104,19597.03294,15459.37437,23950.55883,54711.91996,60907.79475,40398.47959,20859.13196,30532.97138,45720.38012,32430.44306,20598.35342,16618.27146,22405.75773,23335.34464,75839.71818,70975.41032,17781.52916,14001.45827,9615.454626,22304.9424,50009.30203,46365.98184,53834.44366,22698.11033,68485.89071,3330.727394
,,,,,,,,105,21955.25705,16809.90147,26045.02959,50677.45476,60957.97749,40603.13553,21095.7915,32855.6635,49546.04278,37325.81252,21446.1668,17471.95666,23158.0327,22728.56751,73700.98617,68757.49145,20256.67629,15009.51512,10513.20467,24497.12853,46233.17949,44797.07603,51650.93612,25696.04963,74702.76365,3634.614898
,,,,,,,,106,24562.24321,19244.25914,29833.92618,46519.66968,56404.3957,38851.5215,20440.96658,31797.61506,48226.01865,45730.91807,20814.06925,17171.01006,22231.22994,21792.82691,70800.85753,65792.24124,22198.06651,14703.58742,10280.49181,24166.19467,42817.1175,41892.99525,48449.39451,27750.49031,72814.33459,3521.283914
,,,,,,,,107,25622.49114,20972.7734,32517.93682,43644.21088,52493.15297,37402.87851,20071.93814,30717.50305,45743.45045,50689.4989,20286.31797,16790.81418,21311.4484,20844.04813,68904.88965,64411.93533,21890.05266,14141.8841,9903.336482,23507.33543,40532.38785,39987.03551,45953.95732,27825.68946,69939.06846,3346.774259
,,,,,,,,108,25060.77038,21276.5668,32977.13624,43915.91567,50657.46835,37125.99107,20085.97727,29685.52973,46116.58798,49267.74474,19796.6932,16491.87389,21196.09958,20908.23612,67595.76898,63607.42563,20993.10028,14085.71377,9890.296538,22773.26395,40222.475,39381.14093,45461.48961,27191.00866,68453.79845,3277.572154
,,,,,,,,109,24624.43372,21338.72915,33057.34575,44212.68548,48869.95917,36986.54413,20300.57533,30444.7171,46184.79591,46487.4478,19623.11721,16390.5552,20860.08342,21058.67673,67157.3891,63352.63079,21095.43713,14132.85672,10003.64375,23137.2912,40504.30513,39820.51481,46453.44596,26611.47391,69239.05599,3315.683458
,,,,,,,,110,24807.99604,21867.10909,33875.48272,43953.0119,47045.31475,36619.36731,20251.43839,31024.38724,46852.83244,47080.43066,19186.6689,16078.57389,20578.23107,20840.03638,66247.52515,62354.51714,21659.2931,14182.00576,10143.07085,23520.37222,39945.65964,39636.94079,46250.84213,27003.51213,69778.60715,3345.77133
,,,,,,,,111,25048.7335,22689.25624,35153.82174,44810.23549,46915.84329,36334.45415,20287.539,31060.49126,46590.03128,47599.16524,19168.60897,16071.5518,20411.72754,21196.07916,66445.1472,62300.34816,22401.73691,14063.64685,10192.22141,23283.70437,40934.57248,39845.59323,46781.42343,27519.8796,69525.88059,3332.733252
,,,,,,,,112,25485.07016,23286.81686,36082.24679,48703.33399,48907.0944,37397.86243,21154.95639,31678.27121,47132.68558,48348.67149,19752.5467,16492.87705,20820.96512,22733.5822,70488.87551,65599.64042,22597.38088,14178.99664,10423.9312,23607.61842,45613.35379,42730.61441,50758.27571,27856.77177,70264.00262,3376.86213
,,,,,,,,113,25539.23609,23509.39816,36426.14505,57077.055,53662.4108,40433.59213,22894.80515,33990.93443,50863.05775,48216.22862,20872.26236,17261.29404,21681.56769,25262.99034,78435.89007,71778.91689,23712.04989,15109.81928,11263.50302,25051.69346,54008.0804,48470.56266,58373.97289,28220.73564,74282.55559,3596.503594
,,,,,,,,114,26593.46559,24186.16564,37481.90269,66718.06329,60904.78379,44983.17382,25628.42342,37373.68078,57265.57604,49688.15052,22549.82919,18454.04575,23555.23388,28609.79247,88644.02187,79878.18284,26842.35351,16643.46995,12563.48521,27068.38437,61189.23243,55577.78624,68418.90998,29927.25494,79675.05855,3891.364736
,,,,,,,,115,29391.03558,25970.82653,40261.16211,63950.88537,64510.91546,47040.76854,25478.00422,40879.78253,63804.5102,54954.76137,23172.89677,19030.86007,24593.37334,27250.81228,83299.19814,76748.41943,30765.26606,18612.44069,13672.88358,29702.81849,56007.97106,54442.23549,67260.45743,32860.02164,86459.56338,4246.401622
,,,,,,,,116,33126.47862,28092.36724,43570.8069,55493.94851,62737.45744,42527.3026,22545.8326,39212.98015,57800.20588,63377.92731,22117.3942,18235.35788,22403.75166,24030.38027,75037.1921,68597.99389,34381.16805,17653.53288,12621.66342,28890.52628,48268.17355,48204.73143,58511.38242,36726.26042,85904.96898,4187.228807
,,,,,,,,117,35543.88402,31183.44002,48377.36162,48740.43022,62543.75206,38367.97169,20548.26561,34798.2605,49511.93882,70453.58737,21717.06575,17893.28191,21011.54145,22944.19906,72222.33186,65369.92381,30319.79977,15259.27249,10827.16641,25564.13954,45099.84125,43547.16769,51950.8299,37781.05378,76232.16053,3661.693982
,,,,,,,,118,31431.28561,28488.40154,44188.4201,43778.55938,38679.85206,36149.86252,18488.52536,33290.91755,46269.05277,63614.71911,17358.60266,14687.19742,20218.14211,21118.85297,61722.28119,59451.46095,24480.57956,14276.29168,9976.560787,24392.83423,40546.42921,40489.607,46826.55795,33365.35991,71837.52636,3429.014441
,,,,,,,,119,27129.10645,24330.5427,37727.5443,38942.01362,33773.98743,33595.67619,16866.00358,31187.85823,41169.50663,53093.53768,16046.24775,13656.95688,18579.18571,19082.89004,55879.89129,54806.9723,22582.33135,13233.12837,9094.859909,23037.00822,36664.99647,37064.89827,42219.82844,29596.37869,67229.27806,3190.317326
,,,,,,,,120,25205.21286,22718.33218,35229.01816,35428.90078,32219.32616,31177.92716,15490.16929,28898.26146,37044.93273,49310.88901,15317.83057,13022.9627,17310.34859,17619.60436,52101.99975,51212.76003,20167.38237,12024.46319,8204.131377,21236.92856,34615.96106,34573.10669,39112.56782,27485.78932,61099.65596,2887.432751
,,,,,,,,121,23316.42681,21072.03263,32672.34012,33128.93479,30898.51645,29638.99479,14304.86599,26961.6818,34477.10462,44522.87855,14141.92847,12031.84522,16124.76324,16512.36147,48060.27775,48158.23132,18087.53641,11180.90517,7528.060397,19757.75448,33084.45,32962.06913,37149.7179,24979.15111,55872.62873,2636.700487
,,,,,,,,122,21368.45947,19011.65165,29472.9834,31632.05195,29710.18917,28791.2778,13678.11932,25382.13081,32729.77783,39583.36146,13381.40475,11366.75323,15547.01606,16038.97501,46806.33075,46975.54188,16980.89382,10715.49385,7104.76373,18278.58039,32628.10584,31994.04221,35988.25638,22912.67856,52062.67546,2453.16447
,,,,,,,,123,20338.30372,17488.67418,27104.7977,30973.34329,29310.73457,28231.48363,13316.11044,24246.85988,31806.96461,36350.55138,12884.75668,10952.45007,15103.67535,15839.39047,46046.94044,46203.13232,16228.41699,10453.69998,6928.22294,17507.40421,32667.22106,31619.87221,35772.6137,21503.94789,49659.76732,2341.839345
,,,,,,,,124,19597.03294,16399.83051,25412.3771,31927.81915,29107.9963,28165.27142,13220.84495,23618.04815,31216.16353,34339.82779,12692.11743,10760.8474,14988.32652,15872.4874,46537.48451,46404.76131,16065.88199,10294.21636,6863.023216,17118.30621,33988.11173,32089.34019,36837.78826,20700.82101,48292.83752,2275.646027
,,,,,,,,125,19333.22479,15647.86665,24246.33139,34969.70966,29368.94655,28719.0463,13395.33122,23447.55693,31649.48452,33440.82163,12593.79114,10649.49715,15100.66625,16236.55368,47412.23794,47371.77795,16108.02069,10485.79732,6977.373501,17108.27791,36154.49279,33349.2799,39088.49608,20383.98194,48357.02204,2285.675318
,,,,,,,,126,19234.92366,15166.60977,23503.39083,40797.82751,30647.60275,30007.17483,14393.11192,23885.81965,32619.44147,33000.34875,13058.33267,10978.53211,15571.08886,17779.07141,51757.91669,51401.34834,16330.75383,10769.6581,7251.21234,17284.77597,41673.74972,36558.31423,43997.12534,20425.0908,49115.20174,2326.795409
,,,,,,,,127,19595.02679,15200.6988,23556.52963,44579.63733,40875.84874,33367.94631,16973.30261,26108.22282,36461.15306,33921.42872,15436.22345,12695.93406,17139.83293,20172.08006,62029.24742,59034.15916,16383.92886,11752.63891,7997.498407,18678.70952,46234.18244,40877.8209,49649.97262,21121.93623,53762.56248,2559.47495
,,,,,,,,128,20514.84453,15470.40317,23973.61907,46384.31858,54378.01667,36784.89784,19044.07361,28473.03631,42656.03837,35702.38399,17872.30733,14690.20689,20067.68712,21980.37621,67871.63732,63971.56157,17826.67777,13163.9185,9231.277793,20709.44004,47355.48523,42637.32269,51702.08857,22939.75026,62232.91397,2999.760805
,,,,,,,,129,22996.44659,16861.03501,26130.25219,44996.71922,53383.39477,37270.45408,19264.68843,30952.17919,46646.20252,40990.06529,18189.35943,15142.62995,20959.38372,21486.931,65361.73699,62107.74733,20489.44245,14200.06051,10132.03705,22916.66863,44103.90773,41673.30831,50325.98735,25882.54352,68690.47888,3323.70689
,,,,,,,,130,25496.10397,19301.40839,29932.18283,42819.07051,49506.27631,35811.77894,18644.96133,30552.02628,45705.33425,49706.21092,17430.84238,14736.35203,20346.53038,20798.91594,62084.42109,59268.89142,22686.6748,13955.31835,10017.68677,22723.12246,40698.87824,39610.85924,47566.76399,28072.34266,67673.55532,3257.513573
,,,,,,,,131,26663.68068,21142.21593,32787.64128,41374.32291,45895.12636,34812.57643,18605.85234,30102.73177,44529.75045,55239.71421,17066.63379,14462.49063,19755.74377,19939.39858,60378.05,58189.52429,22761.92248,13609.26899,9714.75882,22423.27632,38602.70398,38060.00989,45123.48224,28231.76485,66270.52173,3159.226525
,,,,,,,,132,26194.24262,21444.00409,33244.83547,42552.37873,43797.48785,34719.27741,18578.77688,29561.17143,44543.79326,54261.443,16650.25207,14202.67339,19824.95306,19991.55133,59183.28929,57636.80005,22050.58105,13558.11386,9743.847928,21990.05381,38403.11609,37831.29472,44862.70504,27525.89553,66197.31125,3160.229454
,,,,,,,,133,25753.89367,21304.64012,33011.22528,43296.30844,42212.71693,34736.33207,18854.54541,30288.26633,44986.14177,51332.64951,16478.68274,14104.36417,19537.08251,20123.93907,58456.00003,57446.20549,22154.92451,13698.53969,9957.502407,22436.31311,38721.05257,38259.63409,45564.7975,26800.97576,67462.94985,3226.422772
,,,,,,,,134,25784.98893,21762.83677,33721.07942,43395.56591,40385.06155,34631.99767,18838.5007,30904.0405,45712.35566,51633.65603,16048.25441,13796.39548,19428.75491,19785.94916,57360.55192,56602.57375,22726.8069,13808.87427,10141.06471,22745.18472,38045.06145,38213.4898,45441.42983,27140.8759,68471.85034,3280.580941
,,,,,,,,135,26165.15351,22383.45761,34683.59351,44224.71669,40287.70704,34446.40283,18927.74942,30841.86135,45473.62789,52071.11885,16020.16118,13760.28188,19385.62448,19842.11366,57702.62866,56509.28272,23651.85175,13717.59748,10248.39348,22716.10265,38657.86646,38211.48353,45613.94397,27569.00971,68724.57691,3293.619019
,,,,,,,,136,26403.88483,22789.51809,35316.246,47372.88287,42154.50495,35687.38023,19759.06621,31200.8958,46261.02831,52753.40031,16644.2321,14195.6513,19800.88026,21093.77954,61381.20761,59348.13863,23782.28107,13835.9564,10495.14936,23012.9403,42589.4469,40541.77011,49110.36441,27811.65229,69654.24964,3346.774259
,,,,,,,,137,26504.19211,22875.74328,35447.58906,54083.28933,46537.46543,38277.68231,21347.49297,33496.5099,49960.30568,52578.81653,17659.60149,14882.81272,20640.41913,22978.29893,67701.10052,64043.78688,24720.36885,14740.69996,11411.95778,24459.021,49746.52803,45496.26231,56012.93626,28232.76751,73764.06498,3571.430367
,,,,,,,,138,27571.46155,23445.23058,36335.90936,61905.57995,52481.10911,42128.02289,23914.64733,36339.70169,55766.00455,54274.48662,19023.1262,15848.85131,22370.65156,25973.07002,76560.9885,70815.91276,27581.78741,16218.18029,12675.82935,26229.01575,55731.1557,51263.29525,64677.76017,29817.96551,78949.974,3856.262219
,,,,,,,,139,30379.06227,25148.67938,38990.84404,57424.95745,54167.24916,43743.19963,23524.5602,39016.41381,61329.96647,60308.6641,19269.94524,16124.71903,23140.98113,24131.67694,70939.29328,67348.09478,31144.51438,17973.50317,13774.19392,28288.82835,49712.42759,49235.95596,61841.30664,32562.23302,84087.74462,4131.06478
,,,,,,,,140,34123.53296,27390.5343,42485.97332,49118.41068,51373.07422,39304.97485,20499.12867,36862.20712,55399.88843,68622.46434,18115.11306,15268.02437,20950.35642,20849.06281,61936.95692,59255.85074,35026.29152,16898.24253,12746.04443,27124.54284,41937.52667,43101.77499,53056.12402,36094.58759,82093.00994,4003.69279
